credit_policy,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,credit_card,debt_consolidation,educational,home_improvement,major_purchase,small_business,not_fully_paid
0,0.1095,392.57,13.01700286,8.49,737,5130.0,224090,40.1,3,0,0,0,0,0,1,0
0,0.1221,399.78,10.81977828,24.74,737,15089.95833,49025,33.7,0,0,1,0,0,0,0,0
1,0.1253,669.33,11.36986308,20.13,717,6210.0,51324,63.6,0,1,0,0,0,0,0,0
1,0.0932,255.58,10.30895266,16.8,772,5969.958333,7590,25.7,0,0,0,1,0,0,0,0
1,0.1304,202.28,10.38887228,24.89,672,1830.0,3139,50.6,1,0,1,0,0,0,0,0
1,0.07400000000000001,496.95,11.184421400000002,21.52,702,3210.0,18813,53.9,1,0,0,0,0,0,0,0
1,0.1183,579.85,11.27654469,0.3,752,4351.0,209,1.2,4,0,0,0,0,0,0,0
1,0.1183,530.15,11.08214255,4.91,742,3991.0,9562,70.4,2,0,0,0,1,0,0,0
1,0.1531,870.39,11.60823564,2.69,757,8130.0,11437,16.3,3,0,0,0,0,0,1,0
1,0.1261,251.3,10.45679779,17.8,672,5612.958333,12893,76.7,0,0,1,0,0,0,0,0
1,0.1322,101.41,10.1266311,3.5,682,1530.0,2351,24.0,1,0,0,0,1,0,0,0
1,0.1531,313.34,11.32900263,3.45,742,5520.0,6218,8.1,0,0,0,0,0,0,1,0
1,0.1411,513.44,11.41861479,16.8,682,5700.041667,16935,91.0,1,0,1,0,0,0,0,0
1,0.0894,349.49,10.30949651,19.02,742,3122.041667,14304,23.9,0,0,1,0,0,0,0,0
0,0.2011,91.19,9.305650552000001,3.16,667,570.0,242,9.7,6,0,0,0,0,1,0,0
0,0.1545,251.18,10.77895629,25.25,677,3479.041667,3336,90.2,3,0,1,0,0,0,0,0
1,0.0788,125.13,11.90496755,16.98,727,6120.041667,50807,51.0,0,1,0,0,0,0,0,0
1,0.1136,329.12,11.77528973,20.19,702,3660.0,10288,64.3,0,0,1,0,0,0,0,0
0,0.1028,81.0,9.298351249,7.14,692,3964.0,0,0.0,1,1,0,0,0,0,0,0
0,0.1704,256.86,12.25486281,17.94,687,7770.041667,37820,90.9,8,0,0,0,0,0,0,0
1,0.1221,299.84,11.51791301,8.6,697,5639.958333,20994,75.8,1,0,1,0,0,0,0,0
1,0.0832,37.79,10.40426284,3.42,722,2160.0,6685,19.2,1,0,0,0,0,0,0,0
1,0.1159,194.82,11.51292546,20.29,707,6119.958333,57152,78.7,0,1,0,0,0,0,0,0
1,0.0894,57.19,10.53209621,21.54,742,3179.958333,2940,32.3,5,0,0,1,0,0,0,0
1,0.0705,92.7,10.1266311,8.16,777,2910.0,415,6.8,1,0,0,0,0,1,0,0
1,0.0774,62.44,10.23995979,20.23,747,3990.0,5121,17.7,4,0,0,0,0,0,0,0
0,0.1272,268.48,10.51867319,14.4,707,2280.041667,2479,45.1,6,0,0,0,0,0,0,0
1,0.1221,49.98,10.08580911,21.15,692,1650.041667,1888,82.1,0,0,0,0,0,0,0,0
1,0.1253,174.03,10.16585182,21.0,692,4080.0,7839,37.7,2,0,1,0,0,0,0,0
1,0.1189,165.82,11.08214255,1.62,732,5612.041667,3005,50.1,0,0,1,0,0,0,0,0
1,0.1197,166.0,10.77895629,20.68,692,9330.0,13734,28.4,0,0,0,0,0,0,0,0
1,0.1287,403.6,10.82774645,16.07,697,3629.958333,19137,42.5,0,1,0,0,0,0,0,0
1,0.1218,133.2,11.00209984,11.52,692,7619.958333,17883,73.6,1,0,1,0,0,0,0,0
0,0.1407,34.21,10.1266311,16.27,642,567.0416667000002,0,85.0,0,0,0,0,0,0,0,0
1,0.1114,131.22,10.96819829,5.86,717,4230.041667,823,5.1,0,0,0,0,1,0,0,0
1,0.1442,206.3,10.77895629,4.88,662,2100.0,5565,43.1,0,0,1,0,0,0,0,0
1,0.1565,166.19,9.952277717000001,19.14,667,4520.041667,12741,72.8,0,1,0,0,0,0,0,0
1,0.1158,825.34,11.40756495,0.13,787,2279.958333,1068,3.1,3,0,0,0,0,0,1,0
0,0.1418,287.83,11.37939407,1.49,652,3779.041667,2885,15.8,12,1,0,0,0,0,0,0
1,0.1183,828.35,10.81977828,13.27,757,8339.958333,6606,35.7,0,0,0,0,0,0,0,0
1,0.1565,349.87,10.49127422,14.97,662,3810.041667,11147,82.6,2,0,0,0,0,0,0,0
1,0.0901,95.42,9.210340372000001,6.72,707,3329.0,2808,51.1,3,0,1,0,0,0,0,0
0,0.1261,120.63,10.645424900000002,7.94,662,4169.041667,5316,48.3,13,0,0,0,1,0,0,0
1,0.16,316.42,10.59653473,15.75,662,2640.041667,13072,90.2,0,0,1,0,0,0,0,0
1,0.1221,499.73,11.29725393,3.48,742,6780.0,11774,44.4,0,0,1,0,0,0,0,0
1,0.0894,57.19,11.21182037,13.28,717,4980.958333,34751,76.5,1,1,0,0,0,0,0,0
1,0.1426,411.67,11.00209984,16.28,702,5550.0,26331,96.9,0,1,0,0,0,0,0,0
0,0.1312,270.02,10.18111929,11.32,657,1410.0,3919,37.7,15,0,1,0,0,0,0,0
1,0.0963,385.14,10.90593763,7.46,752,5219.958333,5674,9.5,0,0,0,0,1,0,0,0
1,0.0774,93.66,11.06975849,1.27,762,1890.0,4347,7.4,0,0,0,0,0,0,0,0
1,0.1461,689.51,11.33857208,15.8,682,3899.958333,68723,30.6,2,0,1,0,0,0,0,0
1,0.1158,429.18,10.63585545,17.37,717,3630.0,14391,34.4,2,0,1,0,0,0,0,0
1,0.1442,51.58,10.93596004,19.85,672,4320.0,15198,84.0,0,0,0,0,0,1,0,0
1,0.1114,328.04,11.00209984,17.18,732,3900.0,12581,67.3,1,0,1,0,0,0,0,0
1,0.0751,62.22,10.51053203,21.02,732,8643.041667,9184,21.2,0,1,0,0,0,0,0,0
1,0.1704,214.05,10.81977828,9.96,682,1890.0,8599,91.6,0,0,0,0,0,0,1,0
1,0.1126,394.36,10.91501573,21.41,727,3900.041667,17102,73.1,1,0,1,0,0,0,0,0
1,0.1287,201.8,10.50232405,1.75,682,1860.0,3867,32.5,2,0,0,0,0,0,0,0
1,0.1114,457.61,11.15756394,10.96,732,5429.958333,27948,73.8,0,1,0,0,0,0,0,0
1,0.1292,153.98,9.871377499,15.06,667,7409.958333,8150,70.1,2,0,1,0,0,0,0,0
1,0.0932,111.82,9.862665558,7.25,767,9662.958333,4160,40.8,0,0,0,0,0,0,1,0
1,0.092,478.4,10.91508846,12.28,747,7380.0,2787,2.3,1,0,1,0,0,0,0,0
1,0.1316,506.56,11.36210258,14.34,697,5130.0,388,4.6,1,0,0,0,0,0,1,0
1,0.1474,690.74,12.00150548,10.2,712,3960.0,106181,94.1,0,0,1,0,0,0,0,0
1,0.1148,494.53,10.62132735,24.97,737,4140.041667,14630,60.5,3,0,1,0,0,0,0,0
1,0.1843,188.22,10.1266311,20.64,662,3780.0,16177,67.6,2,0,0,0,0,0,1,0
0,0.1462,189.64,10.08580911,20.45,672,1350.0,4609,83.8,4,0,1,0,0,0,0,0
1,0.1853,262.21,11.32659589,4.41,672,6120.041667,12513,99.3,0,0,0,0,1,0,0,0
1,0.0751,186.66,10.71441777,6.64,742,2250.0,5999,19.5,1,0,1,0,0,0,0,0
1,0.08,188.02,10.70324447,6.44,752,5340.0,5970,12.7,1,0,1,0,0,0,0,0
1,0.0676,147.7,11.48246626,13.4,787,5490.0,80723,27.1,0,0,0,0,0,0,0,0
1,0.0963,417.23,10.93310697,6.81,747,3719.958333,21456,27.7,1,1,0,0,0,0,0,0
1,0.1183,828.35,11.49272276,4.87,767,9630.041667,3142,8.6,3,0,0,1,0,0,0,0
1,0.1114,328.04,10.53049493,14.13,722,1920.0,6811,56.8,0,0,0,0,0,0,0,0
0,0.1438,46.39,11.00209984,21.34,642,5880.0,25254,53.1,24,0,0,0,0,0,0,0
1,0.0859,316.11,11.60823564,2.02,787,6720.041667,4,0.0,0,0,0,0,0,0,0,0
1,0.0964,154.08,11.00209984,12.94,697,2969.041667,2822,9.9,3,0,0,0,1,0,0,0
1,0.08,310.24,11.52682837,3.19,777,8370.0,1715,8.2,1,1,0,0,0,0,0,0
1,0.0863,474.42,10.81977828,2.59,797,11951.0,5656,27.6,0,0,0,0,0,0,0,0
1,0.0832,377.82,11.40756495,1.63,792,5729.041667,4359,15.3,0,0,1,0,0,0,0,0
1,0.0775,202.94,10.77895629,13.53,787,10260.04167,10742,8.9,3,0,1,0,0,0,0,0
0,0.1583,286.73,10.51867319,22.25,647,4440.0,276,92.0,6,0,1,0,0,0,0,0
1,0.0894,38.13,10.08580911,22.9,727,2369.958333,6675,23.3,1,0,0,0,0,1,0,0
1,0.0863,316.28,11.00209984,8.94,732,4440.0,16167,44.3,3,0,0,0,0,0,0,0
1,0.1114,433.01,11.73606902,7.62,752,6240.0,1847,4.6,0,0,1,0,0,0,0,0
1,0.1357,339.69,11.60823564,16.12,687,3330.0,1584,49.5,1,0,0,0,0,0,0,0
1,0.0859,189.67,10.96812932,8.61,732,5850.0,19397,38.3,1,0,0,0,0,0,0,0
0,0.1482,207.47,10.77895629,22.13,657,8099.958333,22512,57.9,6,1,0,0,0,0,0,0
1,0.08,225.62,10.66886237,9.55,752,3180.0,9866,58.7,1,0,1,0,0,0,0,0
1,0.0976,482.32,11.64395373,14.33,762,6120.0,26402,87.3,0,1,0,0,0,0,0,0
1,0.1316,692.29,11.15625052,20.06,722,3659.958333,20450,60.0,1,0,1,0,0,0,0,0
1,0.0859,63.23,10.27090459,15.96,732,1830.0,4545,16.2,0,0,0,0,0,0,0,0
1,0.1287,605.4,10.67442876,13.27,707,5430.0,3423,15.2,0,0,0,0,0,0,0,0
1,0.0788,109.49,9.852194257999999,24.32,717,11850.04167,2357,8.8,1,0,1,0,0,0,0,0
1,0.1316,114.82,10.36646657,9.67,717,1260.041667,3967,48.9,0,0,0,0,0,0,0,0
1,0.0932,159.74,12.14950229,7.69,742,5999.958333,15732,38.0,1,0,0,0,0,1,0,0
1,0.07400000000000001,83.86,11.51192496,0.18,802,6179.958333,1269,2.0,2,0,0,0,0,1,0,0
0,0.1253,100.4,11.69524702,3.48,702,7650.0,334,5.6,4,0,0,0,1,0,0,0
1,0.1287,282.52,11.75194237,16.36,687,3540.0,26040,60.8,1,0,0,0,1,0,0,0
0,0.1545,191.88,11.51292546,22.46,647,9089.0,70533,79.4,6,1,0,0,0,0,0,0
0,0.1537,348.47,11.1420067,11.01,687,5370.0,10631,35.3,6,0,0,0,0,0,0,0
1,0.0932,191.69,10.78931908,4.08,742,3600.041667,4014,25.9,0,0,0,0,0,0,0,0
0,0.1261,33.51,11.08214255,0.85,657,540.0,1496,71.2,1,0,0,0,0,0,0,0
1,0.1229,163.43,13.12236338,2.19,672,2190.0,6459,23.8,1,0,0,0,1,0,0,0
1,0.1253,130.52,9.917981999,24.13,697,2490.0,714,31.0,1,0,0,0,0,1,0,0
1,0.0938,172.68,11.49685706,19.36,732,6000.0,36976,53.1,2,1,0,0,0,0,0,0
0,0.1474,234.85,10.645424900000002,24.6,672,2759.958333,8348,42.2,6,0,0,0,0,1,0,0
1,0.1635,529.94,11.8493977,11.25,702,5512.0,21229,64.7,2,0,0,0,0,0,1,0
0,0.133,406.07,10.49127422,12.77,662,2430.041667,8480,19.1,4,0,1,0,0,0,0,0
1,0.1103,52.41,10.53209621,15.84,682,1829.958333,0,49.4,0,0,0,1,0,0,0,0
1,0.1158,165.07,10.77895629,0.38,747,3510.0,536,7.8,3,0,0,0,0,0,0,0
1,0.1126,276.06,10.49404814,1.4,772,5640.041667,1569,14.7,1,0,0,0,0,0,0,0
1,0.1183,424.12,10.7063856,10.65,717,3965.0,9294,19.3,2,1,0,0,0,0,0,0
0,0.1287,201.8,11.3736634,9.09,712,4529.958333,3236,29.2,6,0,0,0,0,0,0,0
1,0.1148,247.27,10.94022444,9.68,737,3779.958333,7341,68.6,0,0,0,0,0,0,0,0
1,0.1218,832.5,10.75790288,16.67,752,3540.0,23602,58.1,4,0,1,0,0,0,0,0
1,0.0859,316.11,11.54248427,15.22,752,4830.041667,7015,24.5,1,0,1,0,0,0,0,0
1,0.0932,319.47,10.91508846,0.39,782,4710.0,99,0.2,1,0,0,0,0,0,0,0
1,0.0788,265.89,10.76848499,11.7,737,3390.0,9205,52.0,0,0,1,0,0,0,0,0
1,0.0714,92.82,10.98529272,12.85,732,3480.041667,3210,12.7,0,0,1,0,0,0,0,0
1,0.1218,807.53,11.77528973,14.77,742,7500.041667,27947,25.3,0,0,1,0,0,0,0,0
0,0.1186,348.03,10.81977828,13.8,682,1440.0,18927,77.9,5,0,1,0,0,0,0,0
1,0.0775,124.89,11.08214255,9.25,757,5010.041667,3348,5.3,0,0,0,0,1,0,0,0
1,0.1379,681.51,11.65268741,16.57,687,3329.958333,71046,51.7,0,0,0,0,1,0,0,0
1,0.1189,169.14,10.23995979,16.11,697,4080.0,20722,52.1,2,1,0,0,0,0,0,0
1,0.1632,741.59,11.2771525,13.61,667,3389.958333,9090,72.7,1,0,1,0,0,0,0,0
1,0.0737,69.86,11.36673138,6.83,777,4890.041667,103088,29.8,1,0,0,0,0,0,0,0
0,0.16399999999999998,153.8,10.53688473,24.71,652,3300.0,12160,48.6,14,0,0,0,1,0,0,0
0,0.1704,231.89,11.15625052,20.81,672,1440.0,7483,94.8,6,0,0,0,0,1,0,0
1,0.0894,362.2,10.66895539,24.78,752,3036.041667,6057,11.6,1,0,0,0,0,0,0,0
1,0.1253,602.4,11.58988651,11.67,727,8220.0,14191,61.2,1,0,0,1,0,0,0,0
1,0.157,175.06,9.998797732,10.36,662,1830.0,2176,53.1,1,0,0,0,0,0,0,0
1,0.08,313.37,10.81985828,1.03,807,3390.958333,2161,13.2,0,0,0,0,1,0,0,0
1,0.1218,399.6,11.28978191,24.88,712,5070.0,6950,16.6,0,0,1,0,0,0,0,0
1,0.0894,247.82,10.77895629,12.95,742,4560.041667,20035,65.4,0,0,1,0,0,0,0,0
1,0.1357,101.91,11.51292546,10.19,677,1710.0,4041,87.8,2,0,0,0,0,0,0,0
1,0.1774,720.42,11.81303006,19.85,672,4080.041667,34863,90.8,1,0,1,0,0,0,0,0
1,0.0788,500.49,11.2708539,14.97,782,8850.0,13925,15.7,0,0,0,0,0,0,1,0
1,0.1103,327.53,10.11070495,9.17,692,4110.0,8575,70.3,0,0,0,0,0,0,0,0
1,0.1287,168.17,11.40756495,22.43,677,4140.041667,44084,65.1,1,0,1,0,0,0,0,0
0,0.1418,513.98,10.89673933,10.47,662,2610.0,1298,12.1,4,0,0,0,1,0,0,0
1,0.0932,319.47,11.00209984,1.78,797,8100.0,2111,4.0,2,0,0,0,0,0,0,0
1,0.1442,292.26,11.35040654,6.11,677,9300.0,7429,91.1,1,0,0,0,1,0,0,0
1,0.1253,281.12,11.30220443,1.85,687,4320.0,6716,32.7,2,0,1,0,0,0,0,0
1,0.1221,692.95,11.15625052,16.94,752,6467.0,14337,46.7,0,1,0,0,0,0,0,0
0,0.0996,515.98,11.28978191,16.29,717,2640.041667,28095,32.8,7,1,0,0,0,0,0,0
1,0.1287,201.8,11.28978191,13.05,687,3030.0,9640,49.9,0,0,1,0,0,0,0,0
1,0.1426,171.53,11.60823564,17.64,667,5340.041667,54165,75.0,1,0,0,0,0,0,0,0
0,0.1134,197.4,10.37349118,21.9,702,2760.041667,7152,100.7,0,0,1,0,0,0,0,0
1,0.1322,338.01,10.37349118,3.6,777,1800.0,0,0.04,0,0,0,0,1,0,0,0
1,0.1357,237.78,11.08214255,12.55,677,2640.041667,3964,55.8,1,0,1,0,0,0,0,0
1,0.1568,525.03,10.30895266,2.68,682,1201.041667,3004,27.1,2,0,0,0,0,0,0,0
1,0.0751,155.55,11.04132055,12.75,737,5160.0,11757,42.6,0,1,0,0,0,0,0,0
1,0.08,313.37,10.858999,2.1,792,5219.0,0,0.0,1,0,0,0,0,0,0,0
1,0.1316,270.17,10.81977828,19.51,737,4513.958333,7936,50.9,0,0,1,0,0,0,0,0
1,0.1703,249.68,11.48246626,16.53,662,5189.958333,1349,8.3,3,0,0,0,0,0,0,0
1,0.0932,268.36,12.1547583,1.05,777,3930.0,2009,9.1,0,0,0,0,0,0,0,0
0,0.1854,145.7,11.00209984,28.41,657,1740.0,18242,70.2,0,0,0,0,0,0,0,0
1,0.1392,443.78,11.1124479,21.58,687,2789.958333,19335,74.4,0,0,1,0,0,0,0,0
1,0.1392,102.42,12.20607265,5.35,727,5309.958333,5415,12.8,1,0,0,0,0,0,1,0
1,0.1537,418.16,10.91508846,8.51,672,4410.0,7494,94.9,1,0,1,0,0,0,0,0
1,0.0933,159.77,12.10071213,11.93,717,4498.958333,60568,39.2,1,0,0,0,1,0,0,0
1,0.0894,95.32,11.33806004,23.05,717,8339.958333,14040,67.2,0,0,1,0,0,0,0,0
0,0.1442,275.07,11.06272446,5.65,707,2400.041667,3606,43.4,6,0,0,0,0,0,0,0
1,0.1189,331.64,11.40756495,13.95,712,6809.958333,32678,75.8,0,0,1,0,0,0,0,0
1,0.1287,336.34,11.51292546,15.67,692,4380.0,32268,73.0,3,0,0,0,1,0,0,0
1,0.1099,491.03,11.22524339,1.36,722,7530.041667,4402,9.3,1,0,0,0,1,0,0,0
1,0.1221,106.61,10.22557105,14.0,687,3981.0,3243,24.0,2,0,1,0,0,0,0,0
1,0.0894,444.81,11.00209984,20.82,757,8985.958333,946,18.9,1,0,0,0,0,0,0,0
1,0.1633,105.97,10.91508846,26.05,672,5430.0,19487,89.2,2,0,0,1,0,0,0,0
1,0.1947,184.49,11.69524702,9.35,707,4260.0,2379,40.3,1,0,0,0,0,0,1,0
0,0.1588,701.96,11.28978191,0.98,697,1140.0,3401,5.8,7,0,0,0,0,0,0,0
1,0.1426,528.31,11.69524702,7.98,682,7650.0,27205,87.8,0,1,0,0,0,0,0,0
1,0.1103,201.44,10.48328685,17.1,687,1260.0,6111,64.3,0,1,0,0,0,0,0,0
1,0.1385,218.27,10.69194491,20.54,672,3120.041667,26428,48.2,2,1,0,0,0,0,0,0
1,0.1913,257.05,11.04132055,13.52,662,8130.0,7461,99.5,0,0,1,0,0,0,0,0
1,0.1287,403.6,10.55309029,14.98,722,1560.041667,7060,71.8,0,0,1,0,0,0,0,0
1,0.1311,472.43,11.19821472,21.34,692,3450.041667,17457,71.3,0,1,0,0,0,0,0,0
0,0.1947,553.45,10.74073508,4.6,752,5069.958333,8808,21.2,9,0,0,0,0,0,1,0
1,0.16699999999999998,710.03,11.69524702,3.88,692,4650.958333,16725,99.0,1,0,1,0,0,0,0,0
1,0.1392,136.55,10.71441777,15.76,672,5130.0,4007,54.9,1,0,1,0,0,0,0,0
1,0.1537,95.83,11.28978191,3.55,687,1410.0,64,1.2,1,0,0,0,0,1,0,0
1,0.1172,496.22,11.09741002,2.42,682,6329.041667,0,0.0,1,0,1,0,0,0,0,0
1,0.1253,66.94,11.04132055,4.02,677,2130.0,8160,54.0,2,0,0,0,0,0,0,0
1,0.1496,277.16,11.47210347,5.65,662,4381.0,12080,74.1,1,1,0,0,0,0,0,0
1,0.0774,156.1,11.03488966,14.4,752,8370.0,15489,35.4,1,0,0,0,0,0,0,0
1,0.1183,662.68,11.33857208,15.91,767,5406.958333,12870,12.1,4,1,0,0,0,0,0,0
1,0.1272,588.13,11.93031914,15.72,692,4800.041667,37008,56.2,0,1,0,0,0,0,0,0
1,0.1218,807.53,11.00209984,21.9,742,8617.041667,100842,34.4,1,0,1,0,0,0,0,0
1,0.0938,447.68,10.30895266,21.76,762,5280.041667,19291,34.1,0,0,1,0,0,0,0,0
0,0.1186,49.72,10.23995979,14.31,667,539.9583332999998,0,0.0,1,0,0,0,0,0,0,0
1,0.1357,366.86,10.37349118,11.63,682,4710.0,3511,25.6,1,0,1,0,0,0,0,0
1,0.1411,342.29,10.91501573,16.52,682,7950.041667,18707,73.4,1,0,1,0,0,0,0,0
1,0.1287,151.35,10.46310334,19.78,682,2490.0,4726,73.8,1,1,0,0,0,0,0,0
1,0.1159,247.65,10.37349118,13.91,692,4380.0,2131,45.3,1,0,0,0,0,0,0,0
1,0.1197,278.88,10.84778248,20.96,697,4619.041667,14129,84.1,0,0,1,0,0,0,0,0
1,0.0932,319.47,10.9331784,12.62,777,3330.0,798,4.9,0,0,0,0,1,0,0,0
1,0.16699999999999998,887.54,11.91839057,24.77,677,8670.958333,56883,93.3,1,0,1,0,0,0,0,0
1,0.0988,483.16,10.71441777,12.91,797,5190.0,808,0.5,2,0,0,0,0,0,0,0
1,0.1324,118.34,10.95080655,23.05,687,2730.0,45988,88.4,0,0,1,0,0,0,0,0
1,0.1411,684.58,11.60823564,13.18,702,5579.958333,25277,80.8,0,1,0,0,0,0,0,0
1,0.1357,679.37,11.51292546,18.81,747,3630.0,0,0.0,6,0,0,0,1,0,0,0
1,0.0832,182.61,10.46367461,0.72,742,2767.041667,1348,5.2,3,0,0,0,0,1,0,0
1,0.0894,190.63,10.645424900000002,21.2,727,6059.958333,8706,32.6,2,1,0,0,0,0,0,0
0,0.1324,60.86,10.34817337,10.85,652,1169.958333,162,54.0,1,0,0,0,0,0,0,0
1,0.1287,269.07,10.30895266,9.52,692,3154.958333,7261,51.9,0,0,1,0,0,0,0,0
1,0.0859,379.33,11.77528973,6.61,772,5820.0,11867,21.4,3,0,0,0,1,0,0,0
1,0.1253,267.74,10.69194491,20.75,697,4020.0,6508,62.0,1,1,0,0,0,0,0,0
1,0.1158,82.54,10.95080655,19.87,697,4590.0,17125,39.1,3,0,0,0,1,0,0,0
1,0.1505,693.83,11.08827754,9.76,692,4260.041667,0,0.0,1,0,0,0,1,0,0,0
0,0.1565,524.8,11.28978191,17.27,737,5160.041667,8715,48.7,5,0,0,0,0,0,1,0
1,0.08,188.02,10.05182135,8.95,757,4109.958333,1112,25.3,0,0,0,0,0,0,0,0
1,0.1426,514.59,11.00429742,8.94,682,2400.041667,14917,64.3,0,0,1,0,0,0,0,0
1,0.0963,239.91,10.44461927,15.51,727,3134.041667,15689,37.9,2,0,1,0,0,0,0,0
1,0.1222,165.77,11.42954386,5.06,722,6389.958333,5424,98.6,0,0,0,0,0,0,0,0
1,0.1357,169.85,10.42228135,10.71,677,5190.041667,179,44.7,2,0,1,0,0,0,0,0
1,0.1221,266.52,11.184421400000002,9.87,782,4829.958333,54855,10.8,0,0,1,0,0,0,0,0
1,0.1411,342.29,10.71441777,7.95,682,2340.041667,11816,47.6,0,0,1,0,0,0,0,0
1,0.1287,403.6,11.00209984,12.48,692,1860.041667,12558,62.2,1,0,1,0,0,0,0,0
1,0.1385,572.95,11.00209984,5.36,697,2099.041667,11330,68.3,0,0,0,0,0,0,0,0
0,0.1426,494.01,11.15625052,24.41,687,4679.958333,25515,82.3,5,0,1,0,0,0,0,0
0,0.1913,110.17,9.980448594,5.33,672,1890.0,146,73.0,9,0,0,0,0,0,0,0
1,0.1099,818.38,11.22524339,17.34,737,5890.0,21914,40.0,1,0,1,0,0,0,0,0
1,0.1272,302.04,10.57131693,9.29,712,6179.958333,3910,46.3,0,0,1,0,0,0,0,0
1,0.1134,246.75,10.46310334,10.66,682,2714.958333,1238,47.7,0,0,1,0,0,0,0,0
1,0.1322,676.02,11.08980542,9.07,707,3060.041667,15389,81.0,0,0,1,0,0,0,0,0
0,0.1387,136.46,10.858999,6.9,647,2669.0,5272,78.7,0,0,1,0,0,0,0,0
1,0.1148,758.28,11.60823564,11.04,772,4920.041667,60184,46.7,0,0,0,0,0,0,0,0
1,0.1146,197.75,12.3883942,3.64,722,3209.958333,58753,94.0,0,0,0,0,0,0,0,0
1,0.0774,140.49,10.69203582,15.3,752,3119.958333,7204,31.3,0,0,0,0,0,0,0,0
1,0.1635,538.77,10.91508846,23.21,677,3660.0,34715,96.7,1,0,1,0,0,0,0,0
1,0.0859,151.73,10.96812932,8.07,737,2880.0,3333,20.1,1,0,0,0,0,0,0,0
0,0.1284,251.3,9.952277717000001,16.17,702,2760.0,27216,58.5,0,0,1,0,0,0,0,0
1,0.0963,77.03,10.04324949,2.14,727,5340.041667,948,13.5,1,0,0,0,0,0,1,0
1,0.1322,236.61,10.23995979,15.09,687,3929.958333,2896,10.3,0,0,0,0,0,0,0,0
1,0.1221,99.95,11.73606902,10.29,697,2850.0,6324,79.0,0,0,0,0,0,0,0,0
1,0.1183,662.68,11.28978191,12.95,742,8431.0,20586,37.5,0,0,0,0,1,0,0,0
1,0.0894,460.69,11.49272276,17.2,762,5108.0,5564,20.7,0,0,1,0,0,0,0,0
1,0.1347,244.25,11.39075783,12.83,687,3510.0,28767,74.9,1,0,1,0,0,0,0,0
1,0.1347,339.23,10.91501573,5.59,692,3749.958333,2432,24.1,1,0,0,0,0,0,0,0
0,0.1229,200.12,11.2515607,17.69,672,10530.0,57578,76.9,5,1,0,0,0,0,0,0
1,0.07400000000000001,248.48,11.19821472,0.44,697,5190.041667,666,8.5,0,0,0,0,0,0,0,0
1,0.1565,237.91,10.858999,22.71,662,1620.041667,8159,55.4,2,0,1,0,0,0,0,0
1,0.1095,654.28,11.47820979,13.62,792,7439.958333,37466,30.9,1,0,0,0,0,0,0,0
1,0.1442,515.74,11.68687877,16.89,677,14191.0,71663,83.2,2,1,0,0,0,0,0,0
1,0.1322,507.01,10.30895266,17.0,702,4770.0,0,0.0,0,0,0,0,0,0,0,0
1,0.1189,132.66,10.89673933,12.91,692,4290.0,24671,66.0,1,0,0,0,0,0,0,0
1,0.1221,533.04,11.69524702,7.0,757,5880.0,9323,31.8,6,0,1,0,0,0,0,0
1,0.1379,340.76,11.08214255,18.2,687,2400.0,13875,37.2,0,0,1,0,0,0,0,0
1,0.1158,165.07,10.51867319,7.36,762,2250.0,0,0.0,1,0,0,0,0,0,0,0
1,0.1114,344.44,10.89295439,19.63,732,6720.0,9020,64.4,3,0,1,0,0,0,0,0
1,0.1114,426.45,10.81977828,14.06,742,4410.0,12878,50.9,1,0,0,0,0,0,0,0
1,0.1114,262.43,10.97944515,0.31,727,4080.0,391,7.2,1,0,0,0,0,0,0,0
1,0.0894,222.41,10.46310334,10.49,757,2820.958333,15269,76.7,0,0,0,0,0,0,0,0
1,0.1695,427.53,11.40756495,16.53,667,1322.041667,15534,87.3,3,0,1,0,0,0,0,0
1,0.1355,407.52,10.91508846,14.99,667,4499.0,10918,59.0,2,1,0,0,0,0,0,0
1,0.0907,458.39,11.35040654,1.5,792,4470.041667,4658,10.7,0,1,0,0,0,0,0,0
1,0.1183,198.81,11.00141627,15.91,702,2970.041667,18549,43.6,0,0,1,0,0,0,0,0
1,0.1357,285.34,10.98305293,21.34,677,6270.041667,55072,87.8,0,1,0,0,0,0,0,0
1,0.1322,287.31,11.22524339,7.73,687,7950.0,4167,19.8,1,1,0,0,0,0,0,0
1,0.1253,267.74,10.30768519,19.22,692,1950.041667,11664,60.7,0,0,1,0,0,0,0,0
1,0.0788,31.29,11.184421400000002,17.15,717,3690.0,23572,66.6,1,0,0,0,0,0,0,0
1,0.1347,678.46,11.69524702,12.8,697,5639.958333,35214,81.0,2,0,1,0,0,0,0,0
1,0.0832,174.74,11.31447453,4.36,752,3420.0,26040,49.1,3,0,0,0,0,0,0,0
0,0.0964,141.25,10.30895266,3.72,697,1050.0,3493,63.5,0,0,1,0,0,0,0,0
1,0.1114,65.61,10.08580911,21.45,712,4350.0,560,70.0,3,0,0,0,0,0,0,0
1,0.1375,81.74,10.75790288,24.08,667,2820.0,11675,75.8,1,0,0,0,0,0,0,0
1,0.1183,165.67,10.79949394,24.39,702,5460.0,8873,63.4,1,0,0,0,0,0,0,0
1,0.1557,681.43,10.78931908,14.57,662,6030.041667,15563,50.9,1,0,1,0,0,0,0,0
